Description,PromoCode,DistributorLegacyNumber,OrderHeaderLegacyNumber,CreatedDate
PlanDeLealtadDIB,PlanDeLealtadDIB,1701151,450830208660,Wed Jul 15 2020 16:18:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706733,450831221879,Wed Jul 15 2020 16:19:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703233,450832214493,Wed Jul 15 2020 16:21:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1354067,450833181288,Wed Jul 15 2020 16:23:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703780,450834215040,Wed Jul 15 2020 16:23:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1397684,45083526492,Wed Jul 15 2020 16:24:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1605825,450836157441,Wed Jul 15 2020 16:24:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708038,450838225706,Wed Jul 15 2020 16:27:41 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500043_1_AF,1708038,450838225706,Wed Jul 15 2020 16:27:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1598604,450839148739,Wed Jul 15 2020 16:28:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1432967,45084087443,Wed Jul 15 2020 16:29:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616837,450841185782,Wed Jul 15 2020 16:29:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708870,450842226539,Wed Jul 15 2020 16:29:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702764,450843214024,Wed Jul 15 2020 16:30:25 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607975,450844167304,Wed Jul 15 2020 16:31:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709450,450845227134,Wed Jul 15 2020 16:31:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615898,450846174190,Wed Jul 15 2020 16:31:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709569,450848227347,Wed Jul 15 2020 16:31:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706002,450847221143,Wed Jul 15 2020 16:31:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1437715,450849107543,Wed Jul 15 2020 16:33:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707831,450850225222,Wed Jul 15 2020 16:34:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701558,450851209141,Wed Jul 15 2020 16:34:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1283288,45085292050,Wed Jul 15 2020 16:36:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611958,450853170959,Wed Jul 15 2020 16:36:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1618045,450854187548,Wed Jul 15 2020 16:37:25 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1320060,450855136795,Wed Jul 15 2020 16:37:29 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704400,450856215660,Wed Jul 15 2020 16:38:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1602561,450857151722,Wed Jul 15 2020 16:39:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709498,450858227182,Wed Jul 15 2020 16:39:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607844,450859167173,Wed Jul 15 2020 16:40:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614291,450860175252,Wed Jul 15 2020 16:40:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1349154,450861186949,Wed Jul 15 2020 16:42:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704075,450862215335,Wed Jul 15 2020 16:43:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1594976,450863136384,Wed Jul 15 2020 16:44:51 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1400454,45086430726,Wed Jul 15 2020 16:45:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708727,450865226396,Wed Jul 15 2020 16:46:20 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500043_1_AF,1708727,450865226396,Wed Jul 15 2020 16:46:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1361043,450866184007,Wed Jul 15 2020 16:47:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,24995,45086733261,Wed Jul 15 2020 16:47:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705173,450868218264,Wed Jul 15 2020 16:50:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1426225,45086968593,Wed Jul 15 2020 16:52:30 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1593016,450870133252,Wed Jul 15 2020 16:52:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707941,450871225609,Wed Jul 15 2020 16:53:02 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500043_1_AF,1707941,450871225609,Wed Jul 15 2020 16:53:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702578,450872213838,Wed Jul 15 2020 16:53:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616384,450873184594,Wed Jul 15 2020 16:54:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705907,450874218998,Wed Jul 15 2020 16:55:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700819,450875208304,Wed Jul 15 2020 16:56:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708934,450876226603,Wed Jul 15 2020 16:58:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708489,450877226157,Wed Jul 15 2020 17:00:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1600579,450878142207,Wed Jul 15 2020 17:00:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1613241,450879173342,Wed Jul 15 2020 17:01:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1445949,450880117527,Wed Jul 15 2020 17:03:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704125,450881215385,Wed Jul 15 2020 17:04:17 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708126,450882225794,Wed Jul 15 2020 17:04:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708571,450883226239,Wed Jul 15 2020 17:05:32 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500043_1_AF,1708571,450883226239,Wed Jul 15 2020 17:05:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701583,450884209166,Wed Jul 15 2020 17:05:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1595857,450886137887,Wed Jul 15 2020 17:06:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708199,450885225867,Wed Jul 15 2020 17:06:48 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500043_1_AF,1708199,450885225867,Wed Jul 15 2020 17:06:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706790,450888221936,Wed Jul 15 2020 17:08:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,14817,45088932574,Wed Jul 15 2020 17:08:56 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707465,450890224855,Wed Jul 15 2020 17:09:51 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617233,450891186546,Wed Jul 15 2020 17:10:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707935,450892225603,Wed Jul 15 2020 17:10:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705808,450893218899,Wed Jul 15 2020 17:10:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708050,450894225718,Wed Jul 15 2020 17:11:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1392633,45089523483,Wed Jul 15 2020 17:12:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,20851,45089631792,Wed Jul 15 2020 17:12:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1605667,450897157286,Wed Jul 15 2020 17:12:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1405401,45089837933,Wed Jul 15 2020 17:14:24 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706630,450899221774,Wed Jul 15 2020 17:14:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708865,450900226534,Wed Jul 15 2020 17:15:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702212,450901213472,Wed Jul 15 2020 17:16:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706870,450902222122,Wed Jul 15 2020 17:19:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705363,450903218454,Wed Jul 15 2020 17:19:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1602924,450906152426,Wed Jul 15 2020 17:24:21 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1330610,450905152809,Wed Jul 15 2020 17:24:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1450450,450907121485,Wed Jul 15 2020 17:24:51 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707954,450908225622,Wed Jul 15 2020 17:25:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707732,450909225123,Wed Jul 15 2020 17:25:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1346292,450910176540,Wed Jul 15 2020 17:26:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702557,450911213817,Wed Jul 15 2020 17:26:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705723,450913218814,Wed Jul 15 2020 17:29:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1450051,450914120728,Wed Jul 15 2020 17:31:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1321902,450917139399,Wed Jul 15 2020 17:34:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1422752,45091866733,Wed Jul 15 2020 17:35:45 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1705933,450919219024,Wed Jul 15 2020 17:36:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1439724,450920111254,Wed Jul 15 2020 17:38:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1596474,450921139556,Wed Jul 15 2020 17:38:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707817,450922225208,Wed Jul 15 2020 17:38:56 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704070,450923215330,Wed Jul 15 2020 17:40:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1600899,450924143227,Wed Jul 15 2020 17:41:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1599703,450925140657,Wed Jul 15 2020 17:42:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705210,450928218301,Wed Jul 15 2020 17:44:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,207,45092931200,Wed Jul 15 2020 17:44:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1302093,450930103950,Wed Jul 15 2020 17:44:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1426217,45093368585,Wed Jul 15 2020 17:46:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704729,450932217820,Wed Jul 15 2020 17:47:04 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707408,450934224798,Wed Jul 15 2020 17:47:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1594584,450935126010,Wed Jul 15 2020 17:49:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708000,450936225668,Wed Jul 15 2020 17:49:16 GMT-0500 (GMT-05:00)
,PlanDeLealtadBL,415682,450937222307,Wed Jul 15 2020 17:49:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1445344,450938106824,Wed Jul 15 2020 17:50:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707258,450939224418,Wed Jul 15 2020 17:50:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707898,450940225305,Wed Jul 15 2020 17:50:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,26654,45094134599,Wed Jul 15 2020 17:52:00 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707193,450942222449,Wed Jul 15 2020 17:52:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707077,450943222333,Wed Jul 15 2020 17:53:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614086,450947164667,Wed Jul 15 2020 17:54:29 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708292,450949225960,Wed Jul 15 2020 17:55:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1602425,450950151595,Wed Jul 15 2020 17:57:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708461,450951226129,Wed Jul 15 2020 17:58:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707288,450954224448,Wed Jul 15 2020 18:01:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1385123,450952200112,Wed Jul 15 2020 18:01:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700588,450953208073,Wed Jul 15 2020 18:01:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708257,450955225925,Wed Jul 15 2020 18:01:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709596,450956227374,Wed Jul 15 2020 18:01:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701765,450957213025,Wed Jul 15 2020 18:02:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1610903,450959163290,Wed Jul 15 2020 18:03:56 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614934,450962176602,Wed Jul 15 2020 18:04:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709465,450960227149,Wed Jul 15 2020 18:04:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611608,450961170241,Wed Jul 15 2020 18:04:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615245,450963176910,Wed Jul 15 2020 18:05:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1358153,450964190350,Wed Jul 15 2020 18:05:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611608,450965170241,Wed Jul 15 2020 18:06:02 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1706189,450966221330,Wed Jul 15 2020 18:06:30 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706169,450967221310,Wed Jul 15 2020 18:07:07 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1709595,450969227373,Wed Jul 15 2020 18:07:25 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707021,450970222274,Wed Jul 15 2020 18:07:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706583,450971221727,Wed Jul 15 2020 18:08:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1440374,450972102271,Wed Jul 15 2020 18:09:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708294,450974225962,Wed Jul 15 2020 18:10:04 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701920,450975213180,Wed Jul 15 2020 18:10:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703814,450976215074,Wed Jul 15 2020 18:11:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703499,450977214759,Wed Jul 15 2020 18:11:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1610046,450978161333,Wed Jul 15 2020 18:13:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,35397,45097935588,Wed Jul 15 2020 18:13:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611351,450980169618,Wed Jul 15 2020 18:14:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708808,450982226477,Wed Jul 15 2020 18:14:44 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500043_1_AF,1708808,450982226477,Wed Jul 15 2020 18:14:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705653,450981218744,Wed Jul 15 2020 18:14:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611351,450983169618,Wed Jul 15 2020 18:15:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614062,450984164643,Wed Jul 15 2020 18:15:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708448,450985226116,Wed Jul 15 2020 18:16:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707502,450986224892,Wed Jul 15 2020 18:16:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703266,450987214526,Wed Jul 15 2020 18:17:02 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1706404,450988221546,Wed Jul 15 2020 18:17:17 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701856,450958213116,Wed Jul 15 2020 18:17:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1610186,450989161842,Wed Jul 15 2020 18:18:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707384,450990224774,Wed Jul 15 2020 18:18:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707676,450991225067,Wed Jul 15 2020 18:18:34 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1708093,450992225761,Wed Jul 15 2020 18:20:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707249,450993224409,Wed Jul 15 2020 18:20:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1445344,450994106824,Wed Jul 15 2020 18:21:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706343,450995221485,Wed Jul 15 2020 18:23:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615535,450996177566,Wed Jul 15 2020 18:23:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708547,450997226215,Wed Jul 15 2020 18:25:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1292010,45099997097,Wed Jul 15 2020 18:25:17 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1597768,451000147241,Wed Jul 15 2020 18:25:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1430525,45100282934,Wed Jul 15 2020 18:26:17 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1708573,451004226241,Wed Jul 15 2020 18:29:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708803,451005226472,Wed Jul 15 2020 18:29:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1610031,451006161318,Wed Jul 15 2020 18:29:56 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707057,451007222312,Wed Jul 15 2020 18:30:16 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1705526,451009218617,Wed Jul 15 2020 18:31:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703911,451010215171,Wed Jul 15 2020 18:31:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617839,451011187342,Wed Jul 15 2020 18:31:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709063,451012226747,Wed Jul 15 2020 18:32:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615147,451013176814,Wed Jul 15 2020 18:32:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1608371,451014168068,Wed Jul 15 2020 18:33:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1599946,451015141254,Wed Jul 15 2020 18:33:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707218,451016224316,Wed Jul 15 2020 18:33:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709382,451018227066,Wed Jul 15 2020 18:34:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615778,451019174070,Wed Jul 15 2020 18:35:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709459,451020227143,Wed Jul 15 2020 18:35:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611470,451021169734,Wed Jul 15 2020 18:35:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1318295,451022134368,Wed Jul 15 2020 18:36:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708736,451023226405,Wed Jul 15 2020 18:36:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1601280,451025143948,Wed Jul 15 2020 18:37:28 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1705471,451026218562,Wed Jul 15 2020 18:38:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708941,451027226610,Wed Jul 15 2020 18:38:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708931,451028226600,Wed Jul 15 2020 18:39:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709127,451030226811,Wed Jul 15 2020 18:39:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701375,451029208958,Wed Jul 15 2020 18:39:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,18412,45103132874,Wed Jul 15 2020 18:40:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616326,451033184542,Wed Jul 15 2020 18:42:04 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709128,451034226812,Wed Jul 15 2020 18:43:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701375,451035208958,Wed Jul 15 2020 18:43:15 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1706040,451036221181,Wed Jul 15 2020 18:43:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700994,451037208479,Wed Jul 15 2020 18:44:04 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703700,451038214960,Wed Jul 15 2020 18:44:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709602,451039227380,Wed Jul 15 2020 18:45:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1613784,451041164370,Wed Jul 15 2020 18:45:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1391416,45104222059,Wed Jul 15 2020 18:46:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709130,451043226814,Wed Jul 15 2020 18:46:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708751,451001226420,Wed Jul 15 2020 18:48:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1610711,451045162730,Wed Jul 15 2020 18:48:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706286,451046221427,Wed Jul 15 2020 18:49:26 GMT-0500 (GMT-05:00)
