Description,PromoCode,DistributorLegacyNumber,OrderHeaderLegacyNumber,CreatedDate
PlanDeLealtadDIB,PlanDeLealtadDIB,1708051,441537225719,Mon Jun 15 2020 21:58:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614062,441538164643,Mon Jun 15 2020 21:58:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1603281,441539153126,Mon Jun 15 2020 22:02:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1602425,441541151595,Mon Jun 15 2020 22:05:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1608011,441542167340,Mon Jun 15 2020 22:06:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607715,441543166675,Mon Jun 15 2020 22:08:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702355,441540213615,Mon Jun 15 2020 22:09:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707179,441544222435,Mon Jun 15 2020 22:09:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703130,441545214390,Mon Jun 15 2020 22:09:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1608314,441547168011,Mon Jun 15 2020 22:14:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615245,441548176910,Mon Jun 15 2020 22:15:29 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1606140,441549158108,Mon Jun 15 2020 22:15:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1610903,441550163290,Mon Jun 15 2020 22:16:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614890,441551176189,Mon Jun 15 2020 22:16:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706923,441552222176,Mon Jun 15 2020 22:18:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706169,441553221310,Mon Jun 15 2020 22:18:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1612113,441529171114,Mon Jun 15 2020 22:21:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704243,441554215503,Mon Jun 15 2020 22:22:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700360,441555207845,Mon Jun 15 2020 22:22:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703653,441557214913,Mon Jun 15 2020 22:22:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703492,441558214752,Mon Jun 15 2020 22:24:00 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700697,441559208182,Mon Jun 15 2020 22:24:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708070,441556225738,Mon Jun 15 2020 22:26:17 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704708,441476217799,Mon Jun 15 2020 22:27:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704081,441562215341,Mon Jun 15 2020 22:27:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705756,441563218847,Mon Jun 15 2020 22:27:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1593615,441561134562,Mon Jun 15 2020 22:27:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705088,441564218179,Mon Jun 15 2020 22:28:04 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706971,441565222224,Mon Jun 15 2020 22:28:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1376724,441567204962,Mon Jun 15 2020 22:30:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1604473,441568145073,Mon Jun 15 2020 22:32:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1446113,441570117671,Mon Jun 15 2020 22:35:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1603092,441569152589,Mon Jun 15 2020 22:36:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1593498,441572134452,Mon Jun 15 2020 22:40:21 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617484,441571186796,Mon Jun 15 2020 22:40:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1599468,441574140068,Mon Jun 15 2020 22:42:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704844,441575217935,Mon Jun 15 2020 22:42:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1378468,441576205847,Mon Jun 15 2020 22:43:46 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1380528,441577206847,Mon Jun 15 2020 22:43:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1605055,441573155587,Mon Jun 15 2020 22:44:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1348629,441579186142,Mon Jun 15 2020 22:45:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707831,441580225222,Mon Jun 15 2020 22:48:16 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1708073,441582225741,Mon Jun 15 2020 22:55:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615380,441583177412,Mon Jun 15 2020 22:56:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1608366,441584168063,Mon Jun 15 2020 22:56:33 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1708071,441586225739,Mon Jun 15 2020 23:00:28 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1708071,441587225739,Mon Jun 15 2020 23:02:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1601597,441588150089,Mon Jun 15 2020 23:03:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616971,441589185916,Mon Jun 15 2020 23:05:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704488,441590215748,Mon Jun 15 2020 23:08:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1606131,441591158100,Mon Jun 15 2020 23:08:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703499,441592214759,Mon Jun 15 2020 23:08:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700332,441593207817,Mon Jun 15 2020 23:10:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609487,441594160039,Mon Jun 15 2020 23:14:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1386637,44159620727,Mon Jun 15 2020 23:17:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702195,441597213455,Mon Jun 15 2020 23:18:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1608076,441600167405,Mon Jun 15 2020 23:19:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705571,441601218662,Mon Jun 15 2020 23:19:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1602675,441602151825,Mon Jun 15 2020 23:19:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1447426,441603120385,Mon Jun 15 2020 23:20:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614714,441604176044,Mon Jun 15 2020 23:21:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705363,441605218454,Mon Jun 15 2020 23:23:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706237,441606221378,Mon Jun 15 2020 23:25:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707488,441607224878,Mon Jun 15 2020 23:29:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707933,441608225601,Mon Jun 15 2020 23:32:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1441688,441595104563,Mon Jun 15 2020 23:44:21 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617862,441609187365,Tue Jun 16 2020 08:25:59 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615211,441610176877,Tue Jun 16 2020 08:37:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607170,441612165767,Tue Jun 16 2020 08:45:46 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1325526,441614140191,Tue Jun 16 2020 09:29:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707910,441615225317,Tue Jun 16 2020 09:32:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617703,441616187207,Tue Jun 16 2020 09:47:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1421006,44161863184,Tue Jun 16 2020 09:49:30 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703253,441619214513,Tue Jun 16 2020 09:58:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1412977,44162053258,Tue Jun 16 2020 10:05:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704352,441621215612,Tue Jun 16 2020 10:11:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,47665,44162248974,Tue Jun 16 2020 10:18:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,47665,44162348974,Tue Jun 16 2020 10:21:00 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1424849,44162476815,Tue Jun 16 2020 10:25:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702029,441625213289,Tue Jun 16 2020 10:25:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607667,441626166627,Tue Jun 16 2020 10:29:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1605925,441628157537,Tue Jun 16 2020 10:34:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705529,441629218620,Tue Jun 16 2020 10:36:31 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1703713,441631214973,Tue Jun 16 2020 10:44:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1421950,44163265227,Tue Jun 16 2020 10:52:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703788,441633215048,Tue Jun 16 2020 10:56:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1443298,441634113028,Tue Jun 16 2020 10:56:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1349573,441635187665,Tue Jun 16 2020 10:57:22 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1707700,441639225091,Tue Jun 16 2020 11:07:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1401574,44164031621,Tue Jun 16 2020 11:07:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609283,441641159466,Tue Jun 16 2020 11:07:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,25022,44164233265,Tue Jun 16 2020 11:13:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702789,441643214049,Tue Jun 16 2020 11:18:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1594264,441644125720,Tue Jun 16 2020 11:18:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1410476,44164643040,Tue Jun 16 2020 11:21:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708080,441645225748,Tue Jun 16 2020 11:22:04 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700491,441649207976,Tue Jun 16 2020 11:35:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1364062,441650193560,Tue Jun 16 2020 11:37:27 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1705205,441651218296,Tue Jun 16 2020 11:38:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,63522,44165249985,Tue Jun 16 2020 11:40:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707729,441653225120,Tue Jun 16 2020 11:41:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1328018,441654143511,Tue Jun 16 2020 11:43:28 GMT-0500 (GMT-05:00)
,PlanDeLealtadBL,1500022,441655122050,Tue Jun 16 2020 11:46:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1600249,441656141541,Tue Jun 16 2020 11:49:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1438181,441657108361,Tue Jun 16 2020 11:49:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,17507,44165832825,Tue Jun 16 2020 11:56:57 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704071,441660215331,Tue Jun 16 2020 12:00:56 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706994,441662222247,Tue Jun 16 2020 12:18:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706993,441664222246,Tue Jun 16 2020 12:20:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1593275,441665133869,Tue Jun 16 2020 12:26:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706995,441668222248,Tue Jun 16 2020 12:29:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1422137,44166965397,Tue Jun 16 2020 12:32:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708001,441671225669,Tue Jun 16 2020 12:36:24 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708041,441670225709,Tue Jun 16 2020 12:36:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1594495,441672125934,Tue Jun 16 2020 12:37:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609861,441673161150,Tue Jun 16 2020 12:43:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704278,441674215538,Tue Jun 16 2020 12:45:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1396365,44167626615,Tue Jun 16 2020 12:51:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1423608,44167774102,Tue Jun 16 2020 12:54:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1601151,441678143832,Tue Jun 16 2020 12:58:21 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707110,441679222366,Tue Jun 16 2020 12:59:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1443070,441680112840,Tue Jun 16 2020 13:00:24 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707450,441681224840,Tue Jun 16 2020 13:01:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707110,441682222366,Tue Jun 16 2020 13:02:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1601696,441683150183,Tue Jun 16 2020 13:04:03 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704431,441685215691,Tue Jun 16 2020 13:10:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1592675,441686132559,Tue Jun 16 2020 13:11:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1618064,441687187936,Tue Jun 16 2020 13:11:54 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1703441,441688214701,Tue Jun 16 2020 13:15:32 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,406031,44168472512,Tue Jun 16 2020 13:16:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1448960,441689128764,Tue Jun 16 2020 13:18:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611438,441690169702,Tue Jun 16 2020 13:19:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,37604,44169135931,Tue Jun 16 2020 13:20:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1395377,44169224456,Tue Jun 16 2020 13:20:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1436271,44169499086,Tue Jun 16 2020 13:23:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707423,441695224813,Tue Jun 16 2020 13:27:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1450450,441696121485,Tue Jun 16 2020 13:27:21 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707256,441697224416,Tue Jun 16 2020 13:33:27 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,105699,44169851651,Tue Jun 16 2020 13:35:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707979,441699225647,Tue Jun 16 2020 13:44:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701974,441700213234,Tue Jun 16 2020 13:47:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609607,441701160159,Tue Jun 16 2020 13:52:43 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704739,441702217830,Tue Jun 16 2020 13:53:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609954,441703161241,Tue Jun 16 2020 13:55:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1605829,441705157445,Tue Jun 16 2020 13:58:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706660,441706221804,Tue Jun 16 2020 14:00:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1450032,441707120711,Tue Jun 16 2020 14:05:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609990,441708161277,Tue Jun 16 2020 14:05:10 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,752029,44170976465,Tue Jun 16 2020 14:09:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707946,441710225614,Tue Jun 16 2020 14:11:15 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1708091,441713225759,Tue Jun 16 2020 14:15:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1341415,441714169858,Tue Jun 16 2020 14:16:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706878,441715222130,Tue Jun 16 2020 14:20:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1310230,441716116485,Tue Jun 16 2020 14:20:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1592041,441717131585,Tue Jun 16 2020 14:23:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1449724,441718130223,Tue Jun 16 2020 14:25:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1444637,441719115348,Tue Jun 16 2020 14:26:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1594711,441720136167,Tue Jun 16 2020 14:27:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706199,441721221340,Tue Jun 16 2020 14:28:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1600326,441722141984,Tue Jun 16 2020 14:35:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1606466,441723158798,Tue Jun 16 2020 14:43:13 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,107142,44172441690,Tue Jun 16 2020 14:43:51 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707988,441725225656,Tue Jun 16 2020 14:47:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704589,441726215849,Tue Jun 16 2020 14:55:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1447444,441728120403,Tue Jun 16 2020 15:01:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707811,441729225202,Tue Jun 16 2020 15:03:00 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617160,441731186474,Tue Jun 16 2020 15:03:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707643,441732225034,Tue Jun 16 2020 15:04:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,100,44173310000,Tue Jun 16 2020 15:05:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,18269,44173432849,Tue Jun 16 2020 15:06:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1601199,441735143875,Tue Jun 16 2020 15:08:51 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,100,44173610000,Tue Jun 16 2020 15:08:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1378444,441739205829,Tue Jun 16 2020 15:14:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1373985,441745203632,Tue Jun 16 2020 15:24:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708090,441748225758,Tue Jun 16 2020 15:33:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1450051,441749120728,Tue Jun 16 2020 15:36:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708099,441750225767,Tue Jun 16 2020 15:37:01 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704707,441753217798,Tue Jun 16 2020 15:43:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617308,441754186621,Tue Jun 16 2020 15:49:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1378444,441756205829,Tue Jun 16 2020 15:53:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1596886,441757136016,Tue Jun 16 2020 15:53:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708090,441759225758,Tue Jun 16 2020 15:57:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615937,441760174229,Tue Jun 16 2020 15:58:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707781,441761225172,Tue Jun 16 2020 16:01:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701857,441762213117,Tue Jun 16 2020 16:01:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707077,441764222333,Tue Jun 16 2020 16:04:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707249,441765224409,Tue Jun 16 2020 16:05:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611608,441767170241,Tue Jun 16 2020 16:07:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1273428,44176881764,Tue Jun 16 2020 16:08:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708109,441769225777,Tue Jun 16 2020 16:19:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701609,441770209194,Tue Jun 16 2020 16:20:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703440,441771214700,Tue Jun 16 2020 16:24:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703536,441772214796,Tue Jun 16 2020 16:25:29 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1393669,44177323299,Tue Jun 16 2020 16:30:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616580,441774185158,Tue Jun 16 2020 16:31:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1421517,44177564433,Tue Jun 16 2020 16:32:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611958,441776170959,Tue Jun 16 2020 16:34:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1310183,441777116446,Tue Jun 16 2020 16:36:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701922,441778213182,Tue Jun 16 2020 16:39:18 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,119919,44178155632,Tue Jun 16 2020 16:48:22 GMT-0500 (GMT-05:00)
