Description,PromoCode,DistributorLegacyNumber,OrderHeaderLegacyNumber,CreatedDate
PlanDeLealtadDIB,PlanDeLealtadDIB,1616961,459942185906,Thu Aug 13 2020 11:42:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710362,459943228140,Thu Aug 13 2020 11:42:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703932,459944215192,Thu Aug 13 2020 11:46:19 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1710966,459945228745,Thu Aug 13 2020 11:47:41 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500044_1_AF,1709566,459946227344,Thu Aug 13 2020 11:48:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709566,459946227344,Thu Aug 13 2020 11:48:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702641,459947213901,Thu Aug 13 2020 11:48:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1594711,459948136167,Thu Aug 13 2020 11:50:58 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1705349,459949218440,Thu Aug 13 2020 11:51:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708431,459950226099,Thu Aug 13 2020 11:51:51 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1375193,459951204207,Thu Aug 13 2020 11:52:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1310230,459952116485,Thu Aug 13 2020 11:53:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609326,459953159878,Thu Aug 13 2020 11:55:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1390077,45995521985,Thu Aug 13 2020 11:57:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701609,459956209194,Thu Aug 13 2020 11:58:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709632,459957227410,Thu Aug 13 2020 11:58:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709632,459959227410,Thu Aug 13 2020 11:59:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,33507,45996036693,Thu Aug 13 2020 12:00:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609562,459963160114,Thu Aug 13 2020 12:07:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1437274,459964100792,Thu Aug 13 2020 12:09:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1320096,459965136819,Thu Aug 13 2020 12:10:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609487,459966160039,Thu Aug 13 2020 12:10:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1384459,459967199804,Thu Aug 13 2020 12:10:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710490,459969228268,Thu Aug 13 2020 12:12:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710068,459970227846,Thu Aug 13 2020 12:12:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616971,459971185916,Thu Aug 13 2020 12:13:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1597010,459972136127,Thu Aug 13 2020 12:15:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615484,459973177516,Thu Aug 13 2020 12:18:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708258,459974225926,Thu Aug 13 2020 12:20:44 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500043_2_AF,1708258,459974225926,Thu Aug 13 2020 12:20:44 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500044_1_AF,1710447,459975228225,Thu Aug 13 2020 12:22:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710447,459975228225,Thu Aug 13 2020 12:22:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1612273,459976171271,Thu Aug 13 2020 12:23:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709552,459977227330,Thu Aug 13 2020 12:23:57 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500044_1_AF,1709552,459977227330,Thu Aug 13 2020 12:23:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1330987,459978153486,Thu Aug 13 2020 12:27:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710448,459979228226,Thu Aug 13 2020 12:31:54 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500044_1_AF,1710448,459979228226,Thu Aug 13 2020 12:31:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1449531,459980130042,Thu Aug 13 2020 12:31:56 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1599175,459981150020,Thu Aug 13 2020 12:40:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707320,459982224480,Thu Aug 13 2020 12:41:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1327645,459983142870,Thu Aug 13 2020 12:41:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,47665,45998448974,Thu Aug 13 2020 12:41:56 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609964,459985161251,Thu Aug 13 2020 12:42:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1291321,45998696295,Thu Aug 13 2020 12:42:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709947,459988227725,Thu Aug 13 2020 12:47:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1711148,459990229569,Thu Aug 13 2020 12:48:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1327645,459991142870,Thu Aug 13 2020 12:49:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706241,459992221382,Thu Aug 13 2020 12:50:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1310230,459993116485,Thu Aug 13 2020 12:52:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707561,459996224951,Thu Aug 13 2020 12:56:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710929,459998228708,Thu Aug 13 2020 12:58:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1347598,459999174617,Thu Aug 13 2020 13:01:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1438480,460000108621,Thu Aug 13 2020 13:03:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703886,460001215146,Thu Aug 13 2020 13:06:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1393045,46000223990,Thu Aug 13 2020 13:06:34 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1707041,460003222294,Thu Aug 13 2020 13:07:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709971,460004227749,Thu Aug 13 2020 13:09:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,23041,46000532061,Thu Aug 13 2020 13:11:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,23036,46000632059,Thu Aug 13 2020 13:14:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1396218,46000726329,Thu Aug 13 2020 13:15:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1446324,460008118249,Thu Aug 13 2020 13:16:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1711012,460009229433,Thu Aug 13 2020 13:18:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1346307,460012176550,Thu Aug 13 2020 13:22:17 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706638,460013221782,Thu Aug 13 2020 13:27:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1612505,460015171872,Thu Aug 13 2020 13:30:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1711278,460016229699,Thu Aug 13 2020 13:31:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704365,460017215625,Thu Aug 13 2020 13:32:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617803,460018187306,Thu Aug 13 2020 13:33:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710862,460019228640,Thu Aug 13 2020 13:38:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708241,460020225909,Thu Aug 13 2020 13:44:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1350077,460021177996,Thu Aug 13 2020 13:48:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1612254,460022171254,Thu Aug 13 2020 13:52:21 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702993,460023214253,Thu Aug 13 2020 13:52:21 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701254,460024208827,Thu Aug 13 2020 13:52:24 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709283,460025226967,Thu Aug 13 2020 13:54:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1592821,460026133068,Thu Aug 13 2020 13:54:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1442735,460027112157,Thu Aug 13 2020 13:54:21 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1426048,46002868416,Thu Aug 13 2020 13:54:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707257,460029224417,Thu Aug 13 2020 13:55:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700808,460030208293,Thu Aug 13 2020 13:55:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617248,460031186561,Thu Aug 13 2020 13:56:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707602,460032224993,Thu Aug 13 2020 13:58:29 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617252,460034186565,Thu Aug 13 2020 14:00:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708417,460035226085,Thu Aug 13 2020 14:01:28 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500043_2_AF,1708417,460035226085,Thu Aug 13 2020 14:01:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1445949,460036117527,Thu Aug 13 2020 14:02:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1388833,46003720781,Thu Aug 13 2020 14:03:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1388832,46003820780,Thu Aug 13 2020 14:05:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1599161,460039150006,Thu Aug 13 2020 14:07:24 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1701564,460040209147,Thu Aug 13 2020 14:07:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614787,460041176102,Thu Aug 13 2020 14:08:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1711233,460042229654,Thu Aug 13 2020 14:10:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703201,460044214461,Thu Aug 13 2020 14:17:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709320,460045227004,Thu Aug 13 2020 14:18:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,44263,46004638397,Thu Aug 13 2020 14:19:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1447444,460047120403,Thu Aug 13 2020 14:25:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703522,460048214782,Thu Aug 13 2020 14:25:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1612289,460049171656,Thu Aug 13 2020 14:25:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1447444,460050120403,Thu Aug 13 2020 14:26:19 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1708953,460051226622,Thu Aug 13 2020 14:26:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607219,460052165816,Thu Aug 13 2020 14:28:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609562,460053160114,Thu Aug 13 2020 14:30:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709118,460054226802,Thu Aug 13 2020 14:32:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616326,460055184542,Thu Aug 13 2020 14:34:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1355455,460056188079,Thu Aug 13 2020 14:36:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1399306,46005729648,Thu Aug 13 2020 14:37:46 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703214,460058214474,Thu Aug 13 2020 14:40:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1603636,460059153791,Thu Aug 13 2020 14:40:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1603637,460060153792,Thu Aug 13 2020 14:42:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1390527,46006122510,Thu Aug 13 2020 14:43:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708199,460062225867,Thu Aug 13 2020 14:45:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1600613,460063142238,Thu Aug 13 2020 14:49:52 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1706293,460064221434,Thu Aug 13 2020 14:52:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1602703,460065151852,Thu Aug 13 2020 14:52:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1378525,460066205867,Thu Aug 13 2020 14:54:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710574,460067228352,Thu Aug 13 2020 14:55:41 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500044_1_AF,1710574,460067228352,Thu Aug 13 2020 14:55:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704387,460068215647,Thu Aug 13 2020 14:58:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708947,460069226616,Thu Aug 13 2020 14:58:54 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500044_1_AF,1708947,460069226616,Thu Aug 13 2020 14:58:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1358333,460071190498,Thu Aug 13 2020 15:00:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707199,460073222455,Thu Aug 13 2020 15:02:27 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1711059,460072229480,Thu Aug 13 2020 15:02:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617185,460074186498,Thu Aug 13 2020 15:03:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1604858,460075145787,Thu Aug 13 2020 15:05:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704104,460076215364,Thu Aug 13 2020 15:08:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1593016,460077133252,Thu Aug 13 2020 15:08:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709044,460078226728,Thu Aug 13 2020 15:12:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706020,460079221161,Thu Aug 13 2020 15:12:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1711280,460081229701,Thu Aug 13 2020 15:14:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710242,460083228020,Thu Aug 13 2020 15:16:26 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500044_1_AF,1710242,460083228020,Thu Aug 13 2020 15:16:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707930,460084225598,Thu Aug 13 2020 15:16:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708603,460085226271,Thu Aug 13 2020 15:21:47 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500043_2_AF,1708603,460085226271,Thu Aug 13 2020 15:21:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708634,460087226302,Thu Aug 13 2020 15:23:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710214,460088227992,Thu Aug 13 2020 15:24:35 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500044_1_AF,1710214,460088227992,Thu Aug 13 2020 15:24:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1316842,460089131984,Thu Aug 13 2020 15:28:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708374,460091226042,Thu Aug 13 2020 15:29:05 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500043_2_AF,1708374,460091226042,Thu Aug 13 2020 15:29:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617308,460092186621,Thu Aug 13 2020 15:29:21 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1704732,460093217823,Thu Aug 13 2020 15:31:00 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1605959,460094157939,Thu Aug 13 2020 15:31:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615904,460095174196,Thu Aug 13 2020 15:33:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710213,460097227991,Thu Aug 13 2020 15:34:11 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500044_1_AF,1710213,460097227991,Thu Aug 13 2020 15:34:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708791,460098226460,Thu Aug 13 2020 15:34:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708049,460099225717,Thu Aug 13 2020 15:34:56 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709536,460101227314,Thu Aug 13 2020 15:39:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704719,460104217810,Thu Aug 13 2020 15:41:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708115,460105225783,Thu Aug 13 2020 15:41:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706871,460106222123,Thu Aug 13 2020 15:43:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707234,460107224394,Thu Aug 13 2020 15:44:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709536,460108227314,Thu Aug 13 2020 15:44:02 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500044_1_AF,1709536,460108227314,Thu Aug 13 2020 15:44:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1410653,46010943578,Thu Aug 13 2020 15:45:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710665,460111228443,Thu Aug 13 2020 15:49:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708771,460112226440,Thu Aug 13 2020 15:49:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705606,460113218697,Thu Aug 13 2020 15:49:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1354455,460114181622,Thu Aug 13 2020 15:50:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,40336,46011636240,Thu Aug 13 2020 15:53:05 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1330705,460118152885,Thu Aug 13 2020 15:57:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706731,460120221877,Thu Aug 13 2020 15:58:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703663,460121214923,Thu Aug 13 2020 16:00:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,19835,46012331516,Thu Aug 13 2020 16:02:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1711294,460125229715,Thu Aug 13 2020 16:04:04 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702984,460126214244,Thu Aug 13 2020 16:04:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1606435,460128158767,Thu Aug 13 2020 16:04:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706876,460127222128,Thu Aug 13 2020 16:04:21 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1336083,460130166146,Thu Aug 13 2020 16:09:19 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,756833,46013178948,Thu Aug 13 2020 16:09:46 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1711296,460132229717,Thu Aug 13 2020 16:10:57 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1707601,460133224992,Thu Aug 13 2020 16:12:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1592903,460134133147,Thu Aug 13 2020 16:15:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702238,460135213498,Thu Aug 13 2020 16:16:59 GMT-0500 (GMT-05:00)
DESCUENTO SALDO A FAVOR,Descuento,1702238,460135213498,Thu Aug 13 2020 16:16:59 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1597768,460136147241,Thu Aug 13 2020 16:17:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614062,460137164643,Thu Aug 13 2020 16:22:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701857,460138213117,Thu Aug 13 2020 16:23:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710781,460141228559,Thu Aug 13 2020 16:29:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1317825,460140133605,Thu Aug 13 2020 16:29:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1601661,460142150149,Thu Aug 13 2020 16:31:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1432633,46014386749,Thu Aug 13 2020 16:32:59 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1448303,460144127755,Thu Aug 13 2020 16:35:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616716,460145185293,Thu Aug 13 2020 16:36:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1613639,460146163857,Thu Aug 13 2020 16:36:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703214,460147214474,Thu Aug 13 2020 16:38:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1702486,460148213746,Thu Aug 13 2020 16:40:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709678,460149227456,Thu Aug 13 2020 16:40:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1432927,46015087403,Thu Aug 13 2020 16:42:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704872,460152217963,Thu Aug 13 2020 16:42:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1711065,460151229486,Thu Aug 13 2020 16:42:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1709502,460153227186,Thu Aug 13 2020 16:43:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1599022,460154149503,Thu Aug 13 2020 16:44:00 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710054,460155227832,Thu Aug 13 2020 16:45:39 GMT-0500 (GMT-05:00)
Promotion 90 Days,90Days_500044_1_AF,1710054,460155227832,Thu Aug 13 2020 16:45:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1710128,460156227906,Thu Aug 13 2020 16:49:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1409435,46015741998,Thu Aug 13 2020 16:50:05 GMT-0500 (GMT-05:00)
